45294,4,40,2066.4,4
45294,4,45,2063.3,4
45294,4,50,2064.7,4
45294,4,55,2064.2,4
45294,5,0,2064.8,4
45294,5,5,2065.1,4
45294,5,10,2064.3,4
45294,5,15,2063.9,4
45294,5,20,2062.7,4
45294,5,25,2062.7,4
45294,5,30,2061.1,4
45294,5,35,2063,4
45294,5,40,2063,4
45294,5,45,2063.1,4
45294,5,50,2063,4
45294,5,55,2063.3,4
45294,6,0,2063.1,3
45294,6,5,2062,3
45294,6,10,2061.4,3
45294,6,15,2061.2,3
45294,6,20,2061.3,3
45294,6,25,2060.5,3
45294,6,30,2060.4,3
45294,6,35,2059.3,3
45294,6,40,2058.8,3
45294,6,45,2057.4,3
45294,6,50,2057.9,3
45294,6,55,2057.6,3
45294,7,0,2055.7,3
45294,7,5,2054.3,3
45294,7,10,2053,3
45294,7,15,2053.5,3
45294,7,20,2053.6,3
45294,7,25,2051.5,3
45294,7,30,2051.2,3
45294,7,35,2052.5,3
45294,7,40,2052.7,3
45294,7,45,2054,3
45294,7,50,2053.8,3
45294,7,55,2054.3,3
45294,8,0,2054.3,3
45294,8,5,2054.1,3
45294,8,10,2053.6,3
45294,8,15,2053.3,3
45294,8,20,2053,3
45294,8,25,2050.8,3
45294,8,30,2050.8,5
45294,8,35,2051,5
45294,8,40,2052.2,5
45294,8,45,2049.7,5
45294,8,50,2047.8,5
45294,8,55,2049.3,5
45294,9,0,2049,5
45294,9,5,2048.1,5
45294,9,10,2046.1,5
45294,9,15,2045.3,5
45294,9,20,2044.4,6
45294,9,25,2043.9,6
45294,9,30,2044.8,6
45294,9,35,2043.5,6
45294,9,40,2042.8,5
45294,9,45,2042.8,5
45294,9,50,2045.1,5
45294,9,55,2046.2,5
45294,10,0,2044.8,5
45294,10,5,2055.8,5
45294,10,10,2052.3,2
45294,10,15,2048.9,2
45294,10,20,2046.2,2
45294,10,25,2045.4,2
45294,10,30,2045.4,5
45294,10,35,2043.7,5
45294,10,40,2040.7,5
45294,10,45,2041.7,5
45294,10,50,2040.9,5
45294,10,55,2041.8,5
45294,11,0,2041,5
45294,11,5,2043.4,5
